system_id,scenario_id,model_id,scenario_type,coverage,judge_id,rmse,mae,max_abs_error,final_state_error,support_distance,uncertainty_score,disagreement_score,invariant_residual,repair_amount,risk_score,rank_within_accepted,tags
two_tank,judge_test_ood_combined_0015,hold_last,combined_intervention,0.1,calibration_selected_candidate_ranker,0.4315353095498943,0.3185338001333043,0.9255171783612496,1.008987020400444,14.542482684159603,2.220446049250313e-16,0.4678248879186932,0.0268001784566456,0.0,0.7114285714285713,3,LOW_UNCERTAINTY_BUT_BAD;LOW_REPAIR_BUT_BAD;SPLIT_SPECIFIC_FAILURE
two_tank,judge_test_ood_combined_0077,hold_last,combined_intervention,0.1,calibration_selected_candidate_ranker,0.4673909667983061,0.3423367648899939,0.9983754180191258,1.058740721366741,14.442831308845442,0.0,0.504918303196839,0.0270657104828751,0.0,0.712,4,LOW_UNCERTAINTY_BUT_BAD;LOW_REPAIR_BUT_BAD;SPLIT_SPECIFIC_FAILURE;SEVERE_MISCLASSIFICATION
two_tank,judge_test_ood_combined_0084,hold_last,combined_intervention,0.1,calibration_selected_candidate_ranker,0.4006960779141939,0.3114015725438189,0.7861095148904873,0.9580383929210886,14.620989913009044,0.0,0.4171117462296872,0.0267123247606044,0.0,0.7146666666666667,5,LOW_UNCERTAINTY_BUT_BAD;LOW_REPAIR_BUT_BAD;SPLIT_SPECIFIC_FAILURE
two_tank,judge_test_ood_combined_0049,hold_last,combined_intervention,0.1,calibration_selected_candidate_ranker,0.4156663127896066,0.312614856116977,0.8561056325156118,0.992966209142657,14.556257572069091,0.0,0.4348205827117674,0.0274177386320927,0.0,0.7173333333333334,6,LOW_UNCERTAINTY_BUT_BAD;LOW_REPAIR_BUT_BAD;SPLIT_SPECIFIC_FAILURE
two_tank,judge_test_ood_combined_0043,hold_last,combined_intervention,0.1,calibration_selected_candidate_ranker,0.4225866531879514,0.3133554117298924,0.8942135943587672,1.0045297742047203,14.541014615649305,0.0,0.4512880335781726,0.0274187657702822,0.0,0.7196190476190476,7,LOW_UNCERTAINTY_BUT_BAD;LOW_REPAIR_BUT_BAD;SPLIT_SPECIFIC_FAILURE
two_tank,judge_test_ood_combined_0061,hold_last,combined_intervention,0.1,calibration_selected_candidate_ranker,0.5710355632435242,0.4147890446691874,1.1761109879530665,1.1876486376292432,14.448542802924914,0.0,0.5878294205632162,0.0268250809719287,0.0,0.7222857142857142,8,LOW_UNCERTAINTY_BUT_BAD;LOW_REPAIR_BUT_BAD;SPLIT_SPECIFIC_FAILURE;SEVERE_MISCLASSIFICATION
two_tank,judge_test_ood_combined_0074,hold_last,combined_intervention,0.1,calibration_selected_candidate_ranker,0.3933239299314231,0.3016940833758477,0.7910228558104881,0.9479503555097992,14.677421566684746,0.0,0.4145469036337463,0.0265902262866354,0.0,0.7222857142857142,9,LOW_UNCERTAINTY_BUT_BAD;LOW_REPAIR_BUT_BAD;SPLIT_SPECIFIC_FAILURE
two_tank,judge_test_ood_combined_0031,hold_last,combined_intervention,0.1,calibration_selected_candidate_ranker,0.4878780084131947,0.3488388268793221,1.0418598251499844,1.0859803941881083,14.546007526148893,2.220446049250313e-16,0.5274434443067412,0.0269652148221433,0.0,0.7232380952380952,10,LOW_UNCERTAINTY_BUT_BAD;LOW_REPAIR_BUT_BAD;SPLIT_SPECIFIC_FAILURE;SEVERE_MISCLASSIFICATION
two_tank,judge_test_ood_combined_0045,linear_narx,combined_intervention,0.1,calibration_selected_candidate_ranker,0.3677061643024332,0.275154362350307,0.6457207523950759,0.9104999330398544,14.563637730105604,0.0068882148210019,0.3979661033920818,2.025857954480202e-06,0.0,0.5156190476190476,1,LOW_REPAIR_BUT_BAD;SPLIT_SPECIFIC_FAILURE
two_tank,judge_test_ood_combined_0009,linear_narx,combined_intervention,0.1,calibration_selected_candidate_ranker,0.3528967294969556,0.261701707963956,0.6096267592429663,0.8620754651482042,14.29229253753595,0.0068882148210014,0.5588027966968477,2.04891542479951e-06,0.0,0.519047619047619,2,LOW_REPAIR_BUT_BAD;SPLIT_SPECIFIC_FAILURE
