selection_mode,seed,system_id,badness_target,coverage,selected_judge_id,selection_metric,selection_far,selection_accepted_error,coverage_achieved,tie_breaker_used,source_split,uses_test_labels
best_calibrated_family_selected_on_calibration,6,heat_exchanger,bad_event,0.1,best_single_signal_selected_on_calibration,false_accept_rate,0.0,0.0,0.1,True,calibration,False
best_calibrated_family_selected_on_calibration,6,heat_exchanger,bad_rmse,0.05,best_single_signal_selected_on_calibration,false_accept_rate,0.0,0.01045084369704927,0.05,True,calibration,False
best_calibrated_family_selected_on_calibration,6,heat_exchanger,bad_rmse,0.1,best_single_signal_selected_on_calibration,false_accept_rate,0.0,0.016642841117783247,0.1,True,calibration,False
best_calibrated_family_selected_on_calibration,6,heat_exchanger,bad_rmse_or_event,0.05,best_single_signal_selected_on_calibration,false_accept_rate,0.0,0.0,0.05,True,calibration,False
best_calibrated_family_selected_on_calibration,6,heat_exchanger,bad_rmse_or_event,0.1,best_single_signal_selected_on_calibration,false_accept_rate,0.0,0.0,0.1,True,calibration,False
best_calibrated_family_selected_on_calibration,6,two_tank,bad_event,0.05,best_single_signal_selected_on_calibration,false_accept_rate,0.0,0.0,0.05,True,calibration,False
best_calibrated_family_selected_on_calibration,6,two_tank,bad_event,0.1,best_single_signal_selected_on_calibration,false_accept_rate,0.0,0.0,0.1,True,calibration,False
best_calibrated_family_selected_on_calibration,6,two_tank,bad_rmse,0.05,conservative_low_coverage_judge,false_accept_rate,0.0,0.00779466564633594,0.05,False,calibration,False
best_calibrated_family_selected_on_calibration,6,two_tank,bad_rmse,0.1,logistic_calibrated_judge,false_accept_rate,0.0,0.12145279562265282,0.1,False,calibration,False
best_calibrated_family_selected_on_calibration,6,two_tank,bad_rmse_or_event,0.05,best_single_signal_selected_on_calibration,false_accept_rate,0.0,0.0,0.05,True,calibration,False
best_calibrated_family_selected_on_calibration,6,two_tank,bad_rmse_or_event,0.1,logistic_calibrated_judge,false_accept_rate,0.0,0.0,0.1,False,calibration,False
best_calibrated_family_selected_on_calibration,7,cstr,bad_event,0.05,best_single_signal_selected_on_calibration,false_accept_rate,0.0,0.0,0.05,True,calibration,False
best_calibrated_family_selected_on_calibration,7,cstr,bad_event,0.1,best_single_signal_selected_on_calibration,false_accept_rate,0.0,0.0,0.1,True,calibration,False
best_calibrated_family_selected_on_calibration,7,cstr,bad_rmse,0.05,best_single_signal_selected_on_calibration,false_accept_rate,0.0,0.016287399842093354,0.05,True,calibration,False
best_calibrated_family_selected_on_calibration,7,cstr,bad_rmse,0.1,best_single_signal_selected_on_calibration,false_accept_rate,0.0,0.022241572797989766,0.1,True,calibration,False
best_calibrated_family_selected_on_calibration,7,cstr,bad_rmse_or_event,0.05,best_single_signal_selected_on_calibration,false_accept_rate,0.0,0.0,0.05,True,calibration,False
best_calibrated_family_selected_on_calibration,7,cstr,bad_rmse_or_event,0.1,best_single_signal_selected_on_calibration,false_accept_rate,0.0,0.0,0.1,True,calibration,False
best_calibrated_family_selected_on_calibration,7,heat_exchanger,bad_event,0.05,best_single_signal_selected_on_calibration,false_accept_rate,0.0,0.0,0.05,True,calibration,False
best_calibrated_family_selected_on_calibration,7,heat_exchanger,bad_event,0.1,best_single_signal_selected_on_calibration,false_accept_rate,0.0,0.0,0.1,True,calibration,False
best_calibrated_family_selected_on_calibration,7,heat_exchanger,bad_rmse,0.05,best_single_signal_selected_on_calibration,false_accept_rate,0.0,0.009839428035850547,0.05,True,calibration,False
