system_id,seed,model_id,split,rmse_mean,mae_mean,max_abs_error_mean,final_state_error_mean,n_scenarios
two_tank,1,ensemble_mlp,judge_test_pump_degradation,0.047120818207001244,0.031391665382850556,0.1138290632480726,0.14535964845867694,10
two_tank,1,gradient_boosted_narx,judge_test_id,0.018812768226839038,0.014562991609685817,0.04137930640779328,0.048077800687448095,10
two_tank,1,gradient_boosted_narx,judge_test_ood_action_magnitude,0.21236207393885592,0.18012133767980376,0.36299922297049525,0.2538807129004833,10
two_tank,1,gradient_boosted_narx,judge_test_ood_combined,0.19843633488931406,0.13804087689675132,0.4467755060112125,0.4522321820976565,10
two_tank,1,gradient_boosted_narx,judge_test_ood_inflow_spike,0.2037605237116488,0.1366315960263789,0.42796001192853683,0.3662008022837669,10
two_tank,1,gradient_boosted_narx,judge_test_pump_degradation,0.10898320981446667,0.0738566172110267,0.23938815962944396,0.3313634994275035,10
two_tank,1,hold_last,judge_test_id,0.3460343088976086,0.30957930900745784,0.538939374900952,0.7065482415422514,10
two_tank,1,hold_last,judge_test_ood_action_magnitude,0.5784719034967588,0.5416432790188035,0.7127227922065663,0.9450930357305131,10
two_tank,1,hold_last,judge_test_ood_combined,0.5464205173734048,0.4435845747786238,1.0292966080073727,1.1248215800797503,10
two_tank,1,hold_last,judge_test_ood_inflow_spike,0.37963561312912264,0.3037226603428974,0.7740015768558501,0.8278558445520738,10
two_tank,1,hold_last,judge_test_pump_degradation,0.200550581443684,0.18298424291155263,0.2946625973936081,0.2879840476859077,10
two_tank,1,linear_narx,judge_test_id,0.006024251297653713,0.005278449829568226,0.009309619624966592,0.007614397818560789,10
two_tank,1,linear_narx,judge_test_ood_action_magnitude,0.25803639069747414,0.20801121596534217,0.44037693926824384,0.6227463819852315,10
two_tank,1,linear_narx,judge_test_ood_combined,0.16658459307669707,0.0999891919336692,0.4216392381593854,0.5950776681524561,10
two_tank,1,linear_narx,judge_test_ood_inflow_spike,0.010156301961094794,0.008634740298057404,0.019155770376163738,0.008005341455207394,10
two_tank,1,linear_narx,judge_test_pump_degradation,0.013798588447581316,0.011036516541099838,0.023564813311051626,0.030214168853096895,10
two_tank,1,mlp_state_space,judge_test_id,0.008266418614086715,0.006896017274308543,0.01565523684006296,0.010204313290914042,10
two_tank,1,mlp_state_space,judge_test_ood_action_magnitude,0.2558600573281682,0.20626432608782905,0.5151551471000118,0.5234567095118294,10
two_tank,1,mlp_state_space,judge_test_ood_combined,0.14564945360991635,0.09701744550281863,0.36757605360323536,0.3396398584984391,10
two_tank,1,mlp_state_space,judge_test_ood_inflow_spike,0.16913807401751274,0.10590789524510633,0.3800426598457747,0.27430772617140786,10
