system_id,model_id,judge_id,split_group,scenario_type,coverage_requested,coverage_achieved,false_accept_rate,accepted_count,false_accept_count,bad_count_total,mean_error_accepted,mean_error_rejected,threshold,is_real_judge,is_oracle,is_calibrated
two_tank,hold_last,random_baseline,normal_policy,normal_policy,0.4,0.4,0.925,40,37,91,0.5770299478423697,0.5055808869701193,0.15,True,False,False
two_tank,hold_last,random_baseline,normal_policy,normal_policy,0.6,0.6,0.9333333333333333,60,56,91,0.5476878938891512,0.5138694374638219,0.15,True,False,False
two_tank,hold_last,random_baseline,normal_policy,normal_policy,0.8,0.8,0.9125,80,73,91,0.5155586163712268,0.6085680911101898,0.15,True,False,False
two_tank,hold_last,random_baseline,normal_policy,normal_policy,1.0,1.0,0.91,100,91,91,0.5341605113190195,0.0,0.15,True,False,False
two_tank,hold_last,oracle_error_rank,normal_policy,normal_policy,0.05,0.05,0.0,5,0,91,0.09819407006242371,0.5571061134904193,0.15,False,True,False
two_tank,hold_last,oracle_error_rank,normal_policy,normal_policy,0.1,0.1,0.1,10,1,91,0.1177797342958257,0.5804250420993743,0.15,False,True,False
two_tank,hold_last,oracle_error_rank,normal_policy,normal_policy,0.2,0.2,0.55,20,11,91,0.17430996762306014,0.6241231472430092,0.15,False,True,False
two_tank,hold_last,oracle_error_rank,normal_policy,normal_policy,0.4,0.4,0.775,40,31,91,0.26753713466262646,0.7119094290899483,0.15,False,True,False
two_tank,hold_last,oracle_error_rank,normal_policy,normal_policy,0.6,0.6,0.85,60,51,91,0.3511501334333074,0.8086760781475876,0.15,False,True,False
two_tank,hold_last,oracle_error_rank,normal_policy,normal_policy,0.8,0.8,0.8875,80,71,91,0.43440230326763807,0.9331933435245452,0.15,False,True,False
two_tank,hold_last,oracle_error_rank,normal_policy,normal_policy,1.0,1.0,0.91,100,91,91,0.5341605113190194,0.0,0.15,False,True,False
two_tank,linear_narx,support_only,normal_policy,normal_policy,0.05,0.05,0.0,5,0,0,0.006951093534691033,0.008214050607104057,0.15,True,False,False
two_tank,linear_narx,support_only,normal_policy,normal_policy,0.1,0.1,0.0,10,0,0,0.0068192508438303795,0.008298864076778188,0.15,True,False,False
two_tank,linear_narx,support_only,normal_policy,normal_policy,0.2,0.2,0.0,20,0,0,0.007223416967089566,0.008382774200081867,0.15,True,False,False
two_tank,linear_narx,support_only,normal_policy,normal_policy,0.4,0.4,0.0,40,0,0,0.007466688591953706,0.008607045527836539,0.15,True,False,False
two_tank,linear_narx,support_only,normal_policy,normal_policy,0.6,0.6,0.0,60,0,0,0.00783732185240948,0.008621274105094298,0.15,True,False,False
two_tank,linear_narx,support_only,normal_policy,normal_policy,0.8,0.8,0.0,80,0,0,0.00782376817352452,0.00945944107331895,0.15,True,False,False
two_tank,linear_narx,support_only,normal_policy,normal_policy,1.0,1.0,0.0,100,0,0,0.008150902753483407,0.0,0.15,True,False,False
two_tank,linear_narx,uncertainty_only,normal_policy,normal_policy,0.05,0.05,0.0,5,0,0,0.007343426281326518,0.008193401515175875,0.15,True,False,False
two_tank,linear_narx,uncertainty_only,normal_policy,normal_policy,0.1,0.1,0.0,10,0,0,0.0070157464732425985,0.008277031229065718,0.15,True,False,False
two_tank,linear_narx,uncertainty_only,normal_policy,normal_policy,0.2,0.2,0.0,20,0,0,0.006880145952337845,0.008468591953769797,0.15,True,False,False
two_tank,linear_narx,uncertainty_only,normal_policy,normal_policy,0.4,0.4,0.0,40,0,0,0.007875778534864061,0.008334318899229637,0.15,True,False,False
two_tank,linear_narx,uncertainty_only,normal_policy,normal_policy,0.6,0.6,0.0,60,0,0,0.008139415479725682,0.008168133664119993,0.15,True,False,False
two_tank,linear_narx,uncertainty_only,normal_policy,normal_policy,0.8,0.8,0.0,80,0,0,0.008154023444697903,0.008138419988625415,0.15,True,False,False
two_tank,linear_narx,uncertainty_only,normal_policy,normal_policy,1.0,1.0,0.0,100,0,0,0.008150902753483407,0.0,0.15,True,False,False
two_tank,linear_narx,disagreement_only,normal_policy,normal_policy,0.05,0.05,0.0,5,0,0,0.005976675904490272,0.008265335745535677,0.15,True,False,False
two_tank,linear_narx,disagreement_only,normal_policy,normal_policy,0.1,0.1,0.0,10,0,0,0.006844753531952985,0.008296030444764565,0.15,True,False,False
two_tank,linear_narx,disagreement_only,normal_policy,normal_policy,0.2,0.2,0.0,20,0,0,0.007796187363110297,0.008239581601076684,0.15,True,False,False
two_tank,linear_narx,disagreement_only,normal_policy,normal_policy,0.4,0.4,0.0,40,0,0,0.007498890854320106,0.008585577352925608,0.15,True,False,False
two_tank,linear_narx,disagreement_only,normal_policy,normal_policy,0.6,0.6,0.0,60,0,0,0.007608149063947371,0.008965033287787461,0.15,True,False,False
two_tank,linear_narx,disagreement_only,normal_policy,normal_policy,0.8,0.8,0.0,80,0,0,0.007509878053912664,0.010715001551766381,0.15,True,False,False
two_tank,linear_narx,disagreement_only,normal_policy,normal_policy,1.0,1.0,0.0,100,0,0,0.008150902753483407,0.0,0.15,True,False,False
two_tank,linear_narx,invariant_only,normal_policy,normal_policy,0.05,0.05,0.0,5,0,0,0.007501860086701039,0.008185062893840373,0.15,True,False,False
two_tank,linear_narx,invariant_only,normal_policy,normal_policy,0.1,0.1,0.0,10,0,0,0.008172814429882215,0.008148468122772428,0.15,True,False,False
two_tank,linear_narx,invariant_only,normal_policy,normal_policy,0.2,0.2,0.0,20,0,0,0.008296725664526595,0.00811444702572261,0.15,True,False,False
two_tank,linear_narx,invariant_only,normal_policy,normal_policy,0.4,0.4,0.0,40,0,0,0.008265333031634441,0.008074615901382717,0.15,True,False,False
two_tank,linear_narx,invariant_only,normal_policy,normal_policy,0.6,0.6,0.0,60,0,0,0.008380675664609668,0.007806243386794016,0.15,True,False,False
two_tank,linear_narx,invariant_only,normal_policy,normal_policy,0.8,0.8,0.0,80,0,0,0.008415756832227055,0.007091486438508819,0.15,True,False,False
two_tank,linear_narx,invariant_only,normal_policy,normal_policy,1.0,1.0,0.0,100,0,0,0.008150902753483407,0.0,0.15,True,False,False
two_tank,linear_narx,repair_only,normal_policy,normal_policy,0.05,0.05,0.0,5,0,0,0.006851111423116158,0.008219312823502736,0.15,True,False,False
two_tank,linear_narx,repair_only,normal_policy,normal_policy,0.1,0.1,0.0,10,0,0,0.007423925754067642,0.008231677975640714,0.15,True,False,False
two_tank,linear_narx,repair_only,normal_policy,normal_policy,0.2,0.2,0.0,20,0,0,0.007634677146195266,0.008279959155305442,0.15,True,False,False
two_tank,linear_narx,repair_only,normal_policy,normal_policy,0.4,0.4,0.0,40,0,0,0.008540105737040957,0.007891434097778375,0.15,True,False,False
two_tank,linear_narx,repair_only,normal_policy,normal_policy,0.6,0.6,0.0,60,0,0,0.008495387232133184,0.007634176035508739,0.15,True,False,False
two_tank,linear_narx,repair_only,normal_policy,normal_policy,0.8,0.8,0.0,80,0,0,0.008278070376347021,0.007642232262028953,0.15,True,False,False
two_tank,linear_narx,repair_only,normal_policy,normal_policy,1.0,1.0,0.0,100,0,0,0.008150902753483407,0.0,0.15,True,False,False
two_tank,linear_narx,combined_linear,normal_policy,normal_policy,0.05,0.05,0.0,5,0,0,0.005976675904490272,0.008265335745535677,0.15,True,False,False
two_tank,linear_narx,combined_linear,normal_policy,normal_policy,0.1,0.1,0.0,10,0,0,0.006844753531952985,0.008296030444764563,0.15,True,False,False
two_tank,linear_narx,combined_linear,normal_policy,normal_policy,0.2,0.2,0.0,20,0,0,0.007796187363110297,0.008239581601076684,0.15,True,False,False
