system_id,seed,model_id,judge_id,calibration_bad_rate,test_bad_rate,test_event_far_mean,uses_test_labels_for_scoring
cstr,1,linear_narx,quantile_rule_judge,0.0,0.0,0.0,False
cstr,1,linear_narx,random_baseline,0.0,0.0,0.0,False
cstr,1,linear_narx,rank_normalized_linear,0.0,0.0,0.0,False
cstr,1,linear_narx,repair_only,0.0,0.0,0.0,False
cstr,1,linear_narx,support_only,0.0,0.0,0.0,False
cstr,1,linear_narx,uncertainty_only,0.0,0.0,0.0,False
cstr,1,linear_narx,event_guarded_invariant_disagreement_support,0.0,0.0,0.0,False
cstr,1,mlp_state_space,best_single_signal_selected_on_calibration,0.03571428571428571,0.08571428571428572,0.07142857142857142,False
cstr,1,mlp_state_space,calibration_selected_candidate_ranker,0.03571428571428571,0.08571428571428572,0.07142857142857142,False
cstr,1,mlp_state_space,conformal_risk_threshold,0.03571428571428571,0.08571428571428572,0.07142857142857142,False
cstr,1,mlp_state_space,conservative_low_coverage_judge,0.03571428571428571,0.08571428571428572,0.0,False
cstr,1,mlp_state_space,disagreement_only,0.03571428571428571,0.08571428571428572,0.39285714285714285,False
cstr,1,mlp_state_space,ensemble_disagreement_threshold,0.03571428571428571,0.08571428571428572,0.39285714285714285,False
cstr,1,mlp_state_space,invariant_only,0.03571428571428571,0.08571428571428572,0.0,False
cstr,1,mlp_state_space,isotonic_calibrated_judge,0.03571428571428571,0.08571428571428572,0.07142857142857142,False
cstr,1,mlp_state_space,learned_error_classifier,0.03571428571428571,0.08571428571428572,0.0,False
cstr,1,mlp_state_space,logistic_calibrated_judge,0.03571428571428571,0.08571428571428572,0.0,False
cstr,1,mlp_state_space,quantile_rule_judge,0.03571428571428571,0.08571428571428572,0.07142857142857142,False
cstr,1,mlp_state_space,random_baseline,0.03571428571428571,0.08571428571428572,0.0,False
cstr,1,mlp_state_space,rank_normalized_linear,0.03571428571428571,0.08571428571428572,0.0,False
cstr,1,mlp_state_space,repair_only,0.03571428571428571,0.08571428571428572,0.0,False
cstr,1,mlp_state_space,support_only,0.03571428571428571,0.08571428571428572,0.0,False
cstr,1,mlp_state_space,uncertainty_only,0.03571428571428571,0.08571428571428572,0.0,False
cstr,1,mlp_state_space,event_guarded_invariant_disagreement_support,0.03571428571428571,0.08571428571428572,0.0,False
cstr,2,ensemble_mlp,best_single_signal_selected_on_calibration,0.10714285714285714,0.22857142857142856,0.0,False
cstr,2,ensemble_mlp,calibration_selected_candidate_ranker,0.10714285714285714,0.22857142857142856,0.0,False
cstr,2,ensemble_mlp,conformal_risk_threshold,0.10714285714285714,0.22857142857142856,0.0,False
cstr,2,ensemble_mlp,conservative_low_coverage_judge,0.10714285714285714,0.22857142857142856,0.0,False
cstr,2,ensemble_mlp,disagreement_only,0.10714285714285714,0.22857142857142856,0.0,False
cstr,2,ensemble_mlp,ensemble_disagreement_threshold,0.10714285714285714,0.22857142857142856,0.0,False
cstr,2,ensemble_mlp,invariant_only,0.10714285714285714,0.22857142857142856,0.0,False
cstr,2,ensemble_mlp,isotonic_calibrated_judge,0.10714285714285714,0.22857142857142856,0.0,False
cstr,2,ensemble_mlp,learned_error_classifier,0.10714285714285714,0.22857142857142856,0.0,False
cstr,2,ensemble_mlp,logistic_calibrated_judge,0.10714285714285714,0.22857142857142856,0.0,False
cstr,2,ensemble_mlp,quantile_rule_judge,0.10714285714285714,0.22857142857142856,0.0,False
cstr,2,ensemble_mlp,random_baseline,0.10714285714285714,0.22857142857142856,0.26785714285714285,False
cstr,2,ensemble_mlp,rank_normalized_linear,0.10714285714285714,0.22857142857142856,0.0,False
cstr,2,ensemble_mlp,repair_only,0.10714285714285714,0.22857142857142856,0.0,False
cstr,2,ensemble_mlp,support_only,0.10714285714285714,0.22857142857142856,0.0,False
